ID_FINANCE,Deposit_Date,Special_Pay,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,ID_TRIP,ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Date,Return_Date,Early_RPL,Latest_RPL,Cancelled_Pax,Total_Discount_Pax,Initial_System_Date,SPR_Product_Type,FPP,Total_Pax,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,MajorProgramCode,FPP_to_School_enrollment,Retained,ID_CRM,Poverty_Code,Region,School_Type,Parent_Meeting_Flag,MDR_Low_Grade,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,FirstMeeting,LastMeeting,DifferenceTraveltoLastMeeting,SchoolGradeTypeLow,SchoolGradeTypeHigh,SchoolGradeType,SchoolSizeIndicator,Departure_From_The_Payment
SA1330,2018-11-19,SA,386,0,0,0,0,1,421,"0,999272806484568",1,1330,HS1330A,HS,4,4,CA,2,A,2019-05-03,05/05/2019,05/12/2018,08/27/2018,3,1,05/18/2018,CA History,40,33,January,1,4,H,"0,207813054050054",1,01330N,0,Southern California,CHD,1,1,6,182,N,0,1,09/05/2018,2018-08-19,257,4,1,Elementary->Elementary,S,165 days
SA136,2018-09-24,SA,2189,0,0,0,0,0,2252,"0,955219186465094",0,136,HD136A,HD,14,14,FL,15,A,2019-06-14,06/29/2019,02/04/2018,01/31/2018,2,0,02/11/2018,East Coast,34,33,January,0,0,H,,0,01360,0,Other,PUBLIC,0,0,0,0,0,1,0,,,,0,0,High->High,,263 days
SA1377,2019-03-04,SA,2667,0,0,0,0,0,2314,"0,92043008220698",1,1377,HN1377A,HN,12,12,NM,21,A,2019-05-21,06/11/2019,,03/10/2019,0,1,02/17/2019,East Coast,9,10,January,5,5,H,"0,031671364744684",0,C1377F,C,Other,PUBLIC,1,9,12,351,F,1,1,02/26/2019,2019-02-25,85,5,5,High->High,S,78 days
SA138,2018-10-20,SA,1954,0,0,0,0,1,1894,"0,968762930643697",1,138,HZ138A,HZ,9,10,AB,13,A,2019-04-24,05/07/2019,05/04/2018,05/02/2018,4,1,05/11/2018,CA History,19,22,January,0,0,H,,0,01380,0,Other,CHD,1,0,0,0,0,0,1,09/15/2018,2018-09-19,217,0,0,Middle->High,,186 days
SA1383,2018-10-13,SA,746,0,0,0,0,1,838,"0,956103847940599",1,1383,HG1383A,HG,2,2,CA,6,A,2019-02-28,03/06/2019,,10/02/2018,1,1,01/14/2018,CA History,49,50,January,1,4,H,"0,202503090375462",0,01383O,0,Southern California,Private non-Christian,0,1,6,252,O,0,0,,,,4,1,Elementary->Elementary,S,138 days
SA1386,2018-12-30,SA,2113,0,0,0,0,0,1931,"0,85170700527574",2,1386,HD1386A,HD,5,5,LA,20,A,2019-03-24,04/13/2019,,10/07/2018,0,2,09/07/2018,East Coast,10,13,January,1,3,H,"0,075771835140025",1,01386E,0,Other,Private non-Christian,1,1,5,164,E,0,1,10/09/2018,2018-09-28,177,3,1,Elementary->Elementary,S,84 days
SA140,2018-11-03,SA,1818,0,0,0,0,1,1649,"0,990516521108514",1,140,HZ140A,HZ,7,8,AB,16,A,2019-04-23,05/09/2019,05/03/2018,05/18/2018,5,1,05/05/2018,CA History,16,20,January,0,0,H,,0,01400,0,Other,CHD,1,0,0,0,0,1,1,09/27/2018,2018-09-27,208,0,0,Middle->High,,171 days
SA1400,2018-11-14,SA,558,0,0,0,0,0,504,"0,914417328482736",20,1400,HD1400T,HD,6,6,NJ,13,T,2019-05-12,05/25/2019,,09/25/2018,8,22,09/08/2018,East Coast,229,265,January,4,4,H,"0,364549662180418",0,A1400Q,A,Other,PUBLIC,0,6,8,621,Q,1,0,,,,4,4,Middle->Middle,M-L,179 days
SA1411,2018-11-06,SA,1434,0,0,0,0,1,1240,"0,916486809048906",6,1411,HD1411A,HD,10,10,TX,8,A,2019-03-22,03/30/2019,05/06/2018,04/21/2018,0,6,04/20/2018,East Coast,53,74,January,4,5,H,"0,155824627788357",0,01411M,0,Houston,Private non-Christian,0,6,12,376,M,1,0,,,,5,4,Middle->Middle,S-M,136 days
SA1440,2018-05-31,SA,882,4,0,"0,125270436021312",0,0,951,"0,908152939879256",3,1440,HD1440A,HD,8,8,OH,14,A,2019-02-23,03/09/2019,05/06/2018,05/30/2018,2,3,05/04/2018,East Coast,32,33,January,4,4,H,"0,091537560843106",1,A1440M,A,Other,PUBLIC,1,7,8,364,M,0,1,09/07/2019,2019-09-02,-191,4,4,Middle->Middle,S-M,268 days
SA1455,2018-10-04,SA,2168,0,0,0,0,1,2254,"0,848671155293304",5,1455,HD1455A,HD,9,9,CA,15,A,2019-06-07,06/22/2019,02/14/2018,09/07/2018,3,5,03/15/2018,East Coast,42,41,January,2,4,H,"0,191014122995739",1,01455L,0,Southern California,Private non-Christian,0,2,8,187,L,0,0,,,,4,2,Middle->Middle,S,246 days
SA1464,2018-06-16,SA,437,0,0,0,0,1,412,"0,871293876975878",8,1464,HS1464A,HS,2,2,CA,4,A,2019-04-24,04/28/2019,05/07/2018,08/16/2018,3,6,04/16/2018,CA History,74,75,January,1,5,H,"0,067205300522253",1,01464P,0,Southern California,Private non-Christian,1,1,12,990,P,1,1,08/30/2018,2018-08-30,237,5,1,Elementary->Elementary,L,312 days
SA1508,2019-04-08,SA,348,0,0,0,0,1,395,"0,950934903399102",1,1508,HP1508T,HP,2,4,CA,7,T,2019-06-04,06/11/2019,,03/20/2019,0,1,02/23/2019,CA History,38,34,January,0,0,H,,1,015080,0,Southern California,PUBLIC,0,0,0,0,0,1,0,,,,0,0,Elementary->Middle,,57 days
SA1510,2018-10-22,SA,2028,0,0,0,0,0,2098,"0,828977996611833",3,1510,HC1510A,HC,,,CA,18,A,2019-05-24,06/11/2019,04/25/2018,09/01/2018,19,3,05/09/2018,East Coast,17,25,January,4,4,H,"0,026478861184657",1,C1510G,C,Southern California,PUBLIC,1,6,8,721,G,1,1,10/04/2018,2018-09-19,247,4,4,Undefined->Undefined,M-L,214 days
SA1518,2018-05-27,SA,1751,0,0,0,0,1,1917,"0,907492064929057",4,1518,HD1518A,HD,10,10,TX,16,A,2019-04-09,04/25/2019,04/21/2018,07/20/2018,2,4,03/11/2018,East Coast,39,46,January,1,5,H,"0,066413965021805",1,01518Q,0,Houston,Catholic,1,1,12,585,Q,0,1,08/15/2018,2018-08-28,224,5,1,Middle->Middle,M-L,317 days
SA1522,2018-10-21,SA,1639,0,0,0,0,1,1766,"0,949227926988053",5,1522,HD1522A,HD,8,8,CA,20,A,2019-03-14,04/03/2019,05/27/2018,09/28/2018,1,5,05/21/2018,East Coast,51,53,January,4,5,H,"0,112901290436701",1,01522Q,0,Northern California,Private non-Christian,0,6,12,479,Q,1,0,,,,5,4,Middle->Middle,S-M,144 days
SA1533,2018-10-21,SA,1331,0,0,0,0,0,1429,"0,959189830776466",8,1533,HD1533A,HD,6,6,WI,9,A,2019-05-09,05/18/2019,04/02/2018,09/26/2018,9,8,05/02/2018,East Coast,100,83,January,1,5,H,"0,079329782073534",1,01533P,0,Other,Private non-Christian,1,1,12,1068,P,1,1,09/05/2018,2018-09-04,247,5,1,Middle->Middle,L,200 days
SA1599,2019-01-07,SA,1699,12,1,"0,885921490681859",0,0,1890,"0,952947110627362",0,1599,CD1599A,CD,,,TX,17,A,2019-04-28,05/15/2019,,12/01/2018,1,0,11/21/2018,East Coast,15,14,January,1,5,C,"0,021574456413883",1,01599L,0,Houston,CHD,0,1,12,710,L,1,0,,,,5,1,Undefined->Undefined,M-L,111 days
SA1702,2018-10-16,SA,874,0,0,0,0,1,762,"0,971804352234845",1,1702,HG1702A,HG,5,5,CA,12,A,2019-03-04,03/16/2019,,09/11/2018,1,1,12/30/2017,CA History,43,42,January,1,4,H,"0,194194909969732",0,01702O,0,Southern California,Private non-Christian,0,1,6,238,O,0,0,,,,4,1,Elementary->Elementary,S,139 days
SA1711,2018-10-24,SA,1331,1,0,"0,031112215627815",0,0,1254,"0,879717088925926",3,1711,HD1711T,HD,10,10,MS,15,T,2019-03-05,03/20/2019,03/06/2018,09/02/2018,0,3,04/03/2018,East Coast,36,36,January,1,5,H,"0,106982333216886",1,01711B,0,Other,CHD,1,1,12,285,B,1,1,10/04/2018,2018-10-08,148,5,1,Middle->Middle,S,132 days
SA1736,2018-06-06,SA,753,0,0,0,0,1,699,"0,801217338529115",8,1736,CD1736T,CD,6,6,MA,16,T,2019-03-22,04/07/2019,05/05/2018,05/27/2018,1,8,04/20/2018,East Coast,31,38,January,4,5,C,"0,081761292546268",1,01736Q,0,Other,CHD,0,6,12,378,Q,1,0,,,,5,4,Middle->Middle,S-M,289 days
SA1745,2018-11-13,SA,163,0,0,0,0,1,183,"0,981499682152752",2,1745,HZ1745T,HZ,6,6,CA,1,T,2019-03-26,03/27/2019,05/17/2018,09/13/2018,0,2,03/27/2018,CA History,41,34,January,3,5,H,"0,081652253122431",1,01745Q,0,Southern California,Private non-Christian,1,4,12,372,Q,0,1,09/24/2018,2018-10-03,174,5,3,Elementary->Elementary,S-M,133 days
SA1758,2018-10-09,SA,522,0,0,0,0,0,569,"0,928514405562866",5,1758,HZ1758T,HZ,5,6,AZ,5,T,2019-05-08,05/13/2019,,08/18/2018,4,6,08/24/2018,CA History,50,51,January,1,4,H,"0,103461826901912",1,01758G,0,Other,Catholic,0,1,8,430,G,0,0,,,,4,1,Middle->Middle,S-M,211 days
SA1767,2018-06-14,SA,700,0,0,0,0,0,723,"0,904695290015166",4,1767,HD1767T,HD,10,10,MA,9,T,2019-04-19,04/28/2019,,10/06/2018,3,5,06/01/2018,East Coast,50,47,January,1,5,H,"0,107758825673208",1,01767Q,0,Other,Private non-Christian,1,1,9,401,Q,0,1,10/24/2018,2018-10-24,177,5,1,High->High,S-M,309 days
SA1810,2018-12-02,SA,1897,0,0,0,0,0,1843,"1,03806207101658",0,1810,HD1810A,HD,,,CA,26,A,2019-04-24,05/20/2019,,10/24/2018,1,0,10/12/2018,East Coast,32,33,January,0,0,H,,0,018100,0,Southern California,CHD,0,0,0,0,0,0,0,,,,0,0,Undefined->Undefined,,143 days
SA1832,2018-06-03,SA,804,0,0,0,0,1,832,"0,873556020136984",4,1832,CD1832T,CD,8,8,MI,22,T,2019-05-05,05/27/2019,04/15/2018,11/22/2018,0,3,04/10/2018,East Coast,44,51,January,1,4,C,"0,131910161136668",1,01832H,0,Other,CHD,0,1,8,379,H,1,0,,,,4,1,Middle->Middle,S-M,336 days
SA1899,2018-09-24,SA,1929,0,0,0,0,0,1862,"0,994459008810643",0,1899,HD1899A,HD,,,TX,21,A,2019-06-10,07/01/2019,05/06/2018,04/30/2018,1,0,04/17/2018,East Coast,27,29,January,0,0,H,,0,018990,0,Houston,PUBLIC,0,0,0,0,0,0,0,,,,0,0,Undefined->Undefined,,259 days
SA1962,2018-12-09,SA,314,0,0,0,0,0,302,"0,891191000688099",17,1962,HVP1962T,HVP,7,7,NY,5,T,2019-05-17,05/22/2019,,11/03/2018,14,18,11/04/2018,East Coast,205,264,January,4,4,H,"0,223580218385876",1,B1962Q,B,Other,PUBLIC,1,6,8,1179,Q,1,1,12/01/2018,2018-11-23,175,4,4,Middle->Middle,L,159 days
SA2037,2018-12-25,SA,742,0,0,0,0,1,756,"0,915151905649164",1,2037,HG2037A,HG,3,3,CA,12,A,2019-04-28,05/10/2019,,09/08/2018,2,1,03/18/2018,CA History,22,17,January,1,4,H,"0,100126685138777",1,02037P,0,Southern California,CHD,0,1,6,182,P,0,0,,,,4,1,Elementary->Elementary,S,124 days
SA2040,2019-03-27,SA,388,0,0,0,0,1,371,"0,956469396200212",1,2040,HP2040T,HP,4,6,CA,8,T,2019-06-14,06/22/2019,,02/14/2019,0,1,03/02/2019,CA History,41,39,January,0,0,H,,1,020400,0,Southern California,PUBLIC,0,0,0,0,0,0,0,,,,0,0,Elementary->Middle,,79 days
SA2061,2018-11-06,SA,698,0,0,0,0,0,699,"0,854392028408027",7,2061,HD2061T,HD,9,9,NY,10,T,2019-04-22,05/02/2019,04/12/2018,04/02/2018,0,6,04/26/2018,East Coast,64,63,January,2,5,H,"0,064201288688722",1,02061Q,0,Other,CHD,0,2,12,939,Q,0,0,,,,5,2,Middle->Middle,L,167 days
SA2109,2019-03-04,SA,434,0,0,0,0,0,422,"0,932210005789465",4,2109,HVP2109T,HVP,5,7,TN,11,T,2019-06-04,06/15/2019,,01/23/2019,2,4,02/19/2019,East Coast,47,57,January,1,4,H,"0,175942083801712",0,C2109C,C,Other,PUBLIC,0,1,8,270,C,1,0,,,,4,1,Middle->Middle,S,92 days
SA2140,2018-11-02,SA,661,0,0,0,0,0,677,"0,91656133538351",14,2140,HD2140T,HD,,,MA,15,T,2019-05-19,06/03/2019,,,7,18,05/08/2018,East Coast,203,224,January,4,4,H,"0,265013917908719",1,A2140Q,A,Other,PUBLIC,1,6,8,705,Q,0,2,08/26/2018,2018-09-11,250,4,4,Undefined->Undefined,M-L,198 days
SA2159,2018-10-26,SA,822,0,0,0,0,0,843,"0,865983367552463",3,2159,HD2159T,HD,5,6,SC,19,T,2019-05-18,06/06/2019,,08/03/2018,3,3,08/24/2018,East Coast,19,25,January,4,4,H,"0,045102528591089",1,D2159B,D,Other,PUBLIC,1,7,8,454,B,0,1,09/20/2018,2018-09-15,245,4,4,Middle->Middle,S-M,204 days
SA2183,2018-10-02,SA,506,0,0,0,0,1,577,"0,935932835031154",1,2183,HS2183A,HS,4,4,CA,8,A,2019-05-26,06/03/2019,,09/13/2018,4,1,05/24/2018,CA History,39,38,January,2,4,H,"0,171927270937679",1,02183J,0,Southern California,Private non-Christian,0,2,6,224,J,1,0,,,,4,2,Elementary->Elementary,S,236 days
SA222,2018-09-23,SA,1869,0,0,0,0,0,1911,"0,966722400406738",0,222,HD222A,HD,,,TX,20,A,2019-06-07,06/27/2019,04/23/2018,04/30/2018,1,0,04/13/2018,East Coast,32,29,January,0,0,H,,0,02220,0,Houston,PUBLIC,0,0,0,0,0,1,0,,,,0,0,Undefined->Undefined,,257 days
SA2222,2018-11-12,SA,1192,0,0,0,0,0,1117,"0,879399043108712",12,2222,HD2222A,HD,9,12,IA,16,A,2019-04-28,05/14/2019,,09/23/2018,3,12,08/26/2018,East Coast,124,132,January,1,5,H,"0,273748279392385",0,B2222J,B,Other,PUBLIC,0,1,12,427,J,1,0,,,,5,1,High->High,S-M,167 days
SA2242,2018-05-30,SA,878,4,0,"0,11650986103522",0,0,971,"0,883502850510761",3,2242,HD2242A,HD,10,10,OH,9,A,2019-02-23,03/04/2019,06/02/2018,05/22/2018,2,3,04/24/2018,East Coast,35,39,January,4,4,H,"0,098323221803995",1,A2242M,A,Other,PUBLIC,1,7,8,367,M,0,1,09/20/2019,2019-09-19,-208,4,4,Middle->Middle,S-M,269 days
SA2270,2018-05-28,SA,717,0,0,0,0,0,697,"0,904981705881796",4,2270,HD2270T,HD,10,10,MA,11,T,2019-04-13,04/24/2019,,09/28/2018,3,4,05/07/2018,East Coast,35,45,January,1,5,H,"0,114329387641858",1,02270Q,0,Other,Private non-Christian,1,1,9,368,Q,1,1,10/13/2018,2018-10-20,175,5,1,High->High,S-M,320 days
SA2295,2018-06-01,SA,1184,0,0,0,0,1,1102,"0,980692999621104",3,2295,CD2295T,CD,5,6,OH,21,T,2019-03-06,03/27/2019,02/16/2018,02/14/2018,6,3,01/24/2018,East Coast,49,52,January,2,4,C,"0,150154647974838",1,02295M,0,Other,CHD,1,2,8,358,M,1,1,10/22/2018,2018-10-29,128,4,2,Elementary->Middle,S,278 days
SA2301,2018-11-01,SA,1210,1,0,"0,032195087535284",0,0,1388,"0,878780000416588",3,2301,HD2301T,HD,6,6,MS,22,T,2019-03-04,03/26/2019,03/07/2018,08/15/2018,0,3,03/12/2018,East Coast,29,33,January,1,5,H,"0,101993803838809",1,02301B,0,Other,CHD,1,1,12,318,B,0,1,10/01/2018,2018-09-26,159,5,1,Middle->Middle,S,123 days
SA2321,2018-10-12,SA,360,0,0,0,0,1,424,"0,955333507632472",2,2321,HS2321A,HS,5,5,CA,2,A,2019-03-28,03/30/2019,05/05/2018,08/25/2018,3,2,04/22/2018,CA History,36,45,January,1,4,H,"0,134901015536588",1,02321Q,0,Southern California,Private non-Christian,1,1,8,315,Q,1,1,09/19/2018,2018-09-22,187,4,1,Elementary->Elementary,S,167 days
SA2347,2018-10-04,SA,2581,4,2,"0,099522649707075",0,0,2375,"0,938097639615497",3,2347,HC2347A,HC,8,8,OR,15,A,2019-03-20,04/04/2019,02/16/2018,08/28/2018,16,3,02/09/2018,East Coast,46,49,January,4,4,H,"0,091748693504958",1,B2347G,B,Pacific Northwest,PUBLIC,1,6,8,444,G,0,1,09/03/2018,2018-09-01,200,4,4,Middle->Middle,S-M,167 days
SA2370,2018-10-08,SA,170,0,0,0,0,1,145,"0,98804846272104",3,2370,HZ2370T,HZ,3,3,CA,1,T,2019-05-09,05/10/2019,,09/01/2018,2,3,04/30/2018,CA History,121,108,January,2,4,H,"0,188355173464333",1,02370O,0,Southern California,CHD,1,2,8,501,O,0,1,09/18/2018,2018-09-18,233,4,2,Elementary->Elementary,S-M,213 days
SA2407,2018-06-03,SA,440,0,0,0,0,1,449,"0,948212304741313",6,2407,HS2407A,HS,5,5,CA,3,A,2019-05-02,05/05/2019,05/10/2018,09/14/2018,3,6,04/23/2018,CA History,78,70,January,1,5,H,"0,06666501823394",1,02407P,0,Southern California,Private non-Christian,1,1,12,1065,P,1,1,08/14/2018,2018-08-31,244,5,1,Elementary->Elementary,L,333 days
SA2412,2018-09-18,SA,579,0,0,0,0,1,602,"0,99621672352657",1,2412,HS2412A,HS,6,6,CA,3,A,2019-06-03,06/06/2019,,09/05/2018,3,1,06/01/2018,CA History,33,36,January,2,4,H,"0,186657746701945",1,02412J,0,Southern California,Private non-Christian,0,2,6,224,J,0,0,,,,4,2,Elementary->Elementary,S,258 days
SA2467,2018-11-30,SA,1813,0,0,0,0,0,1911,"0,89943617309719",2,2467,SK2467A,SK,9,12,IL,13,A,2019-03-09,03/22/2019,,10/20/2018,0,2,09/28/2018,Science,18,21,January,1,5,S,"0,017852779421278",0,02467L,0,Other,Private non-Christian,1,1,12,993,L,0,1,02/24/2019,2019-02-12,25,5,1,High->High,L,99 days
SA2475,2018-09-22,SA,1163,0,0,0,0,0,1248,"0,825075257523912",4,2475,HD2475A,HD,10,10,IL,11,A,2019-06-01,06/12/2019,04/24/2018,09/05/2018,4,4,04/29/2018,East Coast,18,25,January,2,4,H,"0,042444866546232",1,B2475P,B,Other,PUBLIC,1,2,8,464,P,0,2,04/08/2018,2018-10-02,242,4,2,Middle->Middle,S-M,252 days
SA2516,2018-11-24,SA,3051,0,0,0,0,0,3001,"0,920121934512724",5,2516,HC2516A,HC,7,7,CA,25,A,2019-05-30,06/24/2019,04/30/2018,09/14/2018,1,5,02/18/2018,East Coast,43,44,January,1,4,H,"0,097569442473902",1,02516Q,0,Southern California,CHD,0,1,8,380,Q,1,0,,,,4,1,Middle->Middle,S-M,187 days
SA2543,2018-05-23,SA,1135,0,0,0,0,1,1332,"0,858554187085304",4,2543,CN2543T,CN,6,7,OH,14,T,2019-04-07,04/21/2019,04/16/2018,04/18/2018,6,5,04/02/2018,East Coast,23,28,January,2,4,C,"0,065697405893615",1,02543M,0,Other,CHD,1,2,8,322,M,1,1,10/29/2018,2018-10-30,159,4,2,Elementary->Middle,S,319 days
SA2546,2018-10-26,SA,903,0,0,0,0,0,851,"0,86455141687539",5,2546,HD2546T,HD,11,11,MI,28,T,2019-03-17,04/14/2019,,09/09/2018,0,5,05/20/2018,East Coast,36,52,January,5,5,H,"0,04910545193834",1,B2546I,B,Other,PUBLIC,0,9,12,1048,I,1,0,,,,5,5,High->High,L,142 days
SA2547,2019-01-26,SA,1984,0,0,0,0,0,1999,"0,927853387628672",2,2547,HD2547A,HD,6,7,CA,21,A,2019-06-14,07/05/2019,,12/18/2018,0,2,12/12/2018,East Coast,33,36,January,0,0,H,,1,025470,0,Northern California,PUBLIC,0,0,0,0,0,1,0,,,,0,0,Middle->Middle,,139 days
SA2579,2018-06-06,SA,1260,0,0,0,0,0,1263,"0,935932161676524",1,2579,HD2579A,HD,7,8,MI,13,A,2019-05-13,05/26/2019,05/02/2018,04/13/2018,0,1,02/07/2018,East Coast,14,15,January,2,5,H,"0,227361468779963",0,B2579E,B,Other,PUBLIC,0,2,12,61,E,1,0,,,,5,2,Middle->Middle,S,341 days
SA259,2019-01-31,SA,1394,0,0,0,0,0,1324,"1,01518494009552",0,259,HN259T,HN,,,VA,8,T,2019-04-05,04/13/2019,,,3,0,01/24/2019,East Coast,38,37,January,0,0,H,,0,02590,0,Other,PUBLIC,0,0,0,0,0,1,0,,,,0,0,Undefined->Undefined,,64 days
SA2592,2018-12-21,SA,1580,0,0,0,0,0,1699,"1,04950352302992",0,2592,HD2592A,HD,,,GA,21,A,2019-06-17,07/08/2019,,11/08/2018,1,0,10/25/2018,East Coast,48,49,January,0,0,H,,0,025920,0,Other,CHD,0,0,0,0,0,1,0,,,,0,0,Undefined->Undefined,,178 days
SA2615,2019-05-23,SA,2277,0,0,0,0,0,2186,"1,00177632992996",1,2615,HY2615T,HY,13,13,IL,18,T,2019-06-10,06/28/2019,05/21/2018,06/07/2018,1,1,02/16/2018,East Coast,37,34,January,0,0,H,,1,026150,0,Other,PUBLIC,1,0,0,0,0,0,1,09/16/2018,2018-09-19,264,0,0,High->High,,18 days
SA2676,2018-10-14,SA,415,0,0,0,0,1,389,"1,00083639489515",1,2676,HG2676T,HG,3,3,CA,7,T,2019-04-23,04/30/2019,,08/18/2018,3,1,05/03/2018,CA History,33,29,January,1,4,H,"0,12114397528036",1,02676Q,0,Northern California,Private non-Christian,0,1,8,236,Q,1,0,,,,4,1,Elementary->Elementary,S,191 days
SA2681,2018-11-24,SA,2927,0,0,0,0,0,2593,"0,917190948213245",5,2681,HC2681A,HC,9,9,CA,24,A,2019-05-24,06/17/2019,05/14/2018,09/05/2018,1,5,02/15/2018,East Coast,44,44,January,1,4,H,"0,09844179049892",1,02681Q,0,Southern California,CHD,0,1,8,431,Q,0,0,,,,4,1,Middle->Middle,S-M,181 days
SA2686,2018-10-28,SA,1181,0,0,0,0,0,1156,"0,862818527032308",2,2686,HD2686A,HD,12,12,KS,7,A,2019-06-21,06/28/2019,03/02/2018,02/24/2018,1,2,01/31/2018,East Coast,11,16,January,1,5,H,"0,047887278944822",1,C2686F,C,Other,PUBLIC,1,1,12,289,F,0,1,08/24/2018,2018-08-24,301,5,1,High->High,S,236 days
SA2720,2018-10-22,SA,1802,0,0,0,0,0,1787,"0,719176802649796",1,2720,HD2720A,HD,8,14,NV,19,A,2019-06-22,07/11/2019,,08/25/2018,4,1,08/19/2018,East Coast,3,4,January,2,5,H,"0,001359528808177",0,B2720D,B,Other,PUBLIC,1,2,12,2339,D,0,2,09/20/2018,2018-10-07,258,5,2,Middle->High,L,243 days
SA2756,2018-10-04,SA,540,0,0,0,0,0,583,"0,881232631778191",5,2756,HZ2756T,HZ,8,9,AZ,9,T,2019-05-04,05/13/2019,,08/19/2018,4,5,08/25/2018,CA History,39,48,January,1,4,H,"0,102985869926475",1,02756G,0,Other,Catholic,0,1,8,416,G,1,0,,,,4,1,Middle->Middle,S-M,212 days
SA2760,2018-10-18,SA,2774,0,0,0,0,1,2968,"0,930276819898563",4,2760,HC2760A,HC,7,7,CA,25,A,2019-06-04,06/29/2019,05/14/2018,09/07/2018,1,5,01/31/2018,East Coast,40,47,January,1,4,H,"0,128385961254664",1,02760Q,0,Southern California,Private non-Christian,0,1,8,323,Q,1,0,,,,4,1,Middle->Middle,S,229 days
SA2773,2018-10-25,SA,648,0,0,0,0,1,594,"0,958280685002049",1,2773,HZ2773B,HZ,7,7,CA,7,B,2019-05-12,05/19/2019,,09/24/2018,1,1,05/12/2018,CA History,32,35,January,1,4,H,"0,0890194956798",1,02773O,0,Southern California,CHD,0,1,8,329,O,0,0,,,,4,1,Middle->Middle,S-M,199 days
SA28,2018-09-25,SA,2883,0,0,0,0,1,2473,"0,883679811775793",4,28,HD28A,HD,5,5,CA,31,A,2019-03-12,04/12/2019,02/10/2018,02/12/2018,0,5,03/09/2018,East Coast,41,43,January,1,4,H,"0,105095595948635",1,028P,0,Southern California,Private non-Christian,0,1,6,327,P,1,0,,,,4,1,Middle->Middle,S-M,168 days
SA2801,2018-11-21,SA,169,0,0,0,0,1,165,"0,937923630446365",2,2801,HZ2801T,HZ,2,2,CA,4,T,2019-03-30,04/03/2019,05/21/2018,09/09/2018,0,2,04/27/2018,CA History,32,40,January,3,5,H,"0,082075194759567",1,02801Q,0,Southern California,Private non-Christian,1,4,12,432,Q,1,1,09/17/2018,2018-10-06,175,5,3,Elementary->Elementary,S-M,129 days
SA2811,2018-12-16,SA,563,0,0,0,0,0,479,"0,98160460765998",2,2811,HVP2811T,HVP,6,8,CT,14,T,2019-04-04,04/18/2019,,09/13/2018,3,2,09/28/2018,East Coast,31,33,January,1,4,H,"0,075644036495511",0,C2811D,C,Other,PUBLIC,1,1,8,444,D,1,1,10/23/2018,2018-11-04,151,4,1,Middle->Middle,S-M,109 days
SA2820,2018-10-15,SA,388,0,0,0,0,1,435,"0,885855755758223",5,2820,HS2820A,HS,6,6,CA,3,A,2019-05-06,05/09/2019,05/02/2018,04/09/2018,0,5,04/10/2018,CA History,39,55,January,2,4,H,"0,108381735421177",1,02820I,0,Southern California,Private non-Christian,1,2,8,383,I,1,1,09/14/2018,2018-08-26,253,4,2,Elementary->Elementary,S-M,203 days
SA2823,2019-01-14,SA,658,0,0,0,0,1,627,"0,980674107075826",2,2823,HG2823A,HG,6,6,CA,6,A,2019-05-16,05/22/2019,,10/04/2018,1,2,09/26/2018,CA History,26,32,January,1,4,H,"0,131689669817366",0,02823Q,0,Southern California,Private non-Christian,1,1,8,254,Q,1,1,11/11/2018,2018-11-10,187,4,1,Elementary->Elementary,S,122 days
SA2846,2018-01-19,SA,364,0,0,0,0,1,383,"0,9464980883921",2,2846,HS2846A,HS,5,5,CA,4,A,2019-06-10,06/14/2019,,08/29/2018,0,2,07/26/2018,CA History,54,59,January,2,4,H,"0,166714425837394",1,02846Q,0,Southern California,Private non-Christian,1,2,6,331,Q,1,1,09/14/2018,2018-09-07,276,4,2,Elementary->Elementary,S,507 days
SA2865,2018-10-31,SA,1248,0,0,0,0,1,1320,"0,903055034782944",6,2865,HD2865A,HD,10,10,TX,12,A,2019-03-20,04/01/2019,04/30/2018,04/20/2018,0,7,04/21/2018,East Coast,57,68,January,4,5,H,"0,165006639522252",0,02865M,0,Houston,Private non-Christian,0,6,12,421,M,1,0,,,,5,4,Middle->Middle,S-M,140 days
SA288,2018-08-26,SA,366,0,0,0,0,1,413,"1,01256742054179",1,288,HG288T,HG,6,6,CA,8,T,2019-05-14,05/22/2019,,09/03/2018,2,1,05/10/2018,CA History,45,43,January,2,3,H,"0,301121637819228",1,0288Q,0,Northern California,Private non-Christian,0,2,2,134,Q,0,0,,,,3,2,Elementary->Elementary,S,261 days
SA2947,2018-06-07,SA,2208,0,0,0,0,0,2075,"0,921105768275456",2,2947,HD2947A,HD,7,7,MX,15,A,2019-03-09,03/24/2019,03/17/2018,04/06/2018,12,2,02/28/2018,East Coast,26,24,January,0,0,H,,1,029470,0,Other,CHD,0,0,0,0,0,0,0,,,,0,0,High->High,,275 days
